date,product_id,product_name,category,sales,units_sold,inventory_level,price
2025-10-01,P002,Smart Watch X,Electronics,3550.4,14,75,253.6
2025-10-02,P002,Smart Watch X,Electronics,3276.26,13,62,252.02
2025-10-03,P002,Smart Watch X,Electronics,3490.06,14,48,249.29
2025-10-04,P002,Smart Watch X,Electronics,5016.8,20,28,250.84
2025-10-05,P002,Smart Watch X,Electronics,4795.79,19,73,252.41
2025-10-06,P002,Smart Watch X,Electronics,3478.44,14,59,248.46
2025-10-07,P002,Smart Watch X,Electronics,3223.09,13,46,247.93
2025-10-08,P002,Smart Watch X,Electronics,4302.7,17,29,253.1
2025-10-09,P002,Smart Watch X,Electronics,2960.16,12,17,246.68
2025-10-10,P002,Smart Watch X,Electronics,3519.04,14,67,251.36
2025-10-11,P002,Smart Watch X,Electronics,4737.65,19,48,249.35
2025-10-12,P002,Smart Watch X,Electronics,4514.58,18,30,250.81
2025-10-13,P002,Smart Watch X,Electronics,3422.16,14,16,244.44
2025-10-14,P002,Smart Watch X,Electronics,3222.18,13,67,247.86
2025-10-15,P002,Smart Watch X,Electronics,3604.3,14,53,257.45
2025-10-16,P002,Smart Watch X,Electronics,3488.94,14,39,249.21
2025-10-17,P002,Smart Watch X,Electronics,3768.0,15,24,251.2
2025-10-18,P002,Smart Watch X,Electronics,4527.18,18,70,251.51
2025-10-19,P002,Smart Watch X,Electronics,5190.36,21,49,247.16
2025-10-20,P002,Smart Watch X,Electronics,3467.38,14,35,247.67
2025-10-21,P002,Smart Watch X,Electronics,3467.66,14,21,247.69
2025-10-22,P002,Smart Watch X,Electronics,3240.25,13,72,249.25
2025-10-23,P002,Smart Watch X,Electronics,3532.06,14,58,252.29
2025-10-24,P002,Smart Watch X,Electronics,3001.56,12,46,250.13
2025-10-25,P002,Smart Watch X,Electronics,3949.44,16,30,246.84
2025-10-26,P002,Smart Watch X,Electronics,4236.74,17,77,249.22
2025-10-27,P002,Smart Watch X,Electronics,4017.12,16,61,251.07
2025-10-28,P002,Smart Watch X,Electronics,2982.96,12,49,248.58
2025-10-29,P002,Smart Watch X,Electronics,3572.94,14,35,255.21
2025-10-30,P002,Smart Watch X,Electronics,2698.19,11,24,245.29
2025-10-31,P002,Smart Watch X,Electronics,3764.4,15,73,250.96
2025-11-01,P002,Smart Watch X,Electronics,4021.28,16,57,251.33
2025-11-02,P002,Smart Watch X,Electronics,3250.0,13,44,250.0
2025-11-03,P002,Smart Watch X,Electronics,3279.9,13,31,252.3
2025-11-04,P002,Smart Watch X,Electronics,3002.4,12,19,250.2
2025-11-05,P002,Smart Watch X,Electronics,3007.56,12,71,250.63
2025-11-06,P002,Smart Watch X,Electronics,2987.64,12,59,248.97
2025-11-07,P002,Smart Watch X,Electronics,3019.44,12,47,251.62
2025-11-08,P002,Smart Watch X,Electronics,4489.2,18,29,249.4
2025-11-09,P002,Smart Watch X,Electronics,3941.92,16,77,246.37
2025-11-10,P002,Smart Watch X,Electronics,2998.32,12,65,249.86
2025-11-11,P002,Smart Watch X,Electronics,3708.15,15,50,247.21
2025-11-12,P002,Smart Watch X,Electronics,3534.72,14,36,252.48
2025-11-13,P002,Smart Watch X,Electronics,3307.07,13,23,254.39
2025-11-14,P002,Smart Watch X,Electronics,3262.48,13,74,250.96
2025-11-15,P002,Smart Watch X,Electronics,4048.8,16,58,253.05
2025-11-16,P002,Smart Watch X,Electronics,4223.31,17,41,248.43
2025-11-17,P002,Smart Watch X,Electronics,2744.28,11,30,249.48
2025-11-18,P002,Smart Watch X,Electronics,2748.13,11,19,249.83
2025-11-19,P002,Smart Watch X,Electronics,3235.05,13,70,248.85
2025-11-20,P002,Smart Watch X,Electronics,5002.8,20,50,250.14
2025-11-21,P002,Smart Watch X,Electronics,5131.77,21,29,244.37
2025-11-22,P002,Smart Watch X,Electronics,6012.48,24,69,250.52
2025-11-23,P002,Smart Watch X,Electronics,6965.28,28,41,248.76
2025-11-24,P002,Smart Watch X,Electronics,4024.64,16,25,251.54
2025-11-25,P002,Smart Watch X,Electronics,4446.36,18,71,247.02
2025-11-26,P002,Smart Watch X,Electronics,4491.54,18,53,249.53
2025-11-27,P002,Smart Watch X,Electronics,4400.64,18,35,244.48
2025-11-28,P002,Smart Watch X,Electronics,5063.6,20,79,253.18
2025-11-29,P002,Smart Watch X,Electronics,6425.9,26,53,247.15
2025-11-30,P002,Smart Watch X,Electronics,5999.28,24,29,249.97
2025-12-01,P002,Smart Watch X,Electronics,3019.92,12,17,251.66
2025-12-02,P002,Smart Watch X,Electronics,2752.09,11,70,250.19
2025-12-03,P002,Smart Watch X,Electronics,3043.56,12,58,253.63
2025-12-04,P002,Smart Watch X,Electronics,3023.52,12,46,251.96
2025-12-05,P002,Smart Watch X,Electronics,3042.24,12,34,253.52
2025-12-06,P002,Smart Watch X,Electronics,3965.44,16,18,247.84
2025-12-07,P002,Smart Watch X,Electronics,4279.41,17,65,251.73
2025-12-08,P002,Smart Watch X,Electronics,2736.69,11,54,248.79
2025-12-09,P002,Smart Watch X,Electronics,3013.8,12,42,251.15
2025-12-10,P002,Smart Watch X,Electronics,2758.47,11,31,250.77
2025-12-11,P002,Smart Watch X,Electronics,3284.71,13,18,252.67
2025-12-12,P002,Smart Watch X,Electronics,2775.74,11,71,252.34
2025-12-13,P002,Smart Watch X,Electronics,3262.74,13,58,250.98
2025-12-14,P002,Smart Watch X,Electronics,4240.48,17,41,249.44
2025-12-15,P002,Smart Watch X,Electronics,2483.6,10,31,248.36
2025-12-16,P002,Smart Watch X,Electronics,2480.3,10,21,248.03
2025-12-17,P002,Smart Watch X,Electronics,2711.28,11,74,246.48
2025-12-18,P002,Smart Watch X,Electronics,2774.75,11,63,252.25
2025-12-19,P002,Smart Watch X,Electronics,2537.9,10,53,253.79
2025-12-20,P002,Smart Watch X,Electronics,6819.39,27,26,252.57
2025-12-21,P002,Smart Watch X,Electronics,6303.25,25,65,252.13
2025-12-22,P002,Smart Watch X,Electronics,4539.96,18,47,252.22
2025-12-23,P002,Smart Watch X,Electronics,5027.4,20,27,251.37
2025-12-24,P002,Smart Watch X,Electronics,4459.5,18,73,247.75
2025-12-25,P002,Smart Watch X,Electronics,5200.02,21,52,247.62
2025-12-26,P002,Smart Watch X,Electronics,5177.97,21,31,246.57
2025-12-27,P002,Smart Watch X,Electronics,6913.48,28,67,246.91
2025-12-28,P002,Smart Watch X,Electronics,6791.85,27,40,251.55
2025-12-29,P002,Smart Watch X,Electronics,4777.55,19,21,251.45
2025-12-30,P002,Smart Watch X,Electronics,4972.8,20,65,248.64
2025-12-31,P002,Smart Watch X,Electronics,4411.44,18,47,245.08
2026-01-01,P002,Smart Watch X,Electronics,2706.88,11,36,246.08
2026-01-02,P002,Smart Watch X,Electronics,2742.63,11,25,249.33
2026-01-03,P002,Smart Watch X,Electronics,3738.45,15,74,249.23
2026-01-04,P002,Smart Watch X,Electronics,3525.48,14,60,251.82
2026-01-05,P002,Smart Watch X,Electronics,2758.58,11,49,250.78
2026-01-06,P002,Smart Watch X,Electronics,2707.65,11,38,246.15
2026-01-07,P002,Smart Watch X,Electronics,2766.72,11,27,251.52
2026-01-08,P002,Smart Watch X,Electronics,2493.8,10,17,249.38
2026-01-09,P002,Smart Watch X,Electronics,2496.5,10,71,249.65
2026-01-10,P002,Smart Watch X,Electronics,3549.98,14,57,253.57
2026-01-11,P002,Smart Watch X,Electronics,3700.65,15,42,246.71
2026-01-12,P002,Smart Watch X,Electronics,2786.41,11,31,253.31
2026-01-13,P002,Smart Watch X,Electronics,2779.92,11,20,252.72
2026-01-14,P002,Smart Watch X,Electronics,3030.6,12,72,252.55
2026-01-15,P002,Smart Watch X,Electronics,2778.6,11,61,252.6
2026-01-16,P002,Smart Watch X,Electronics,2750.55,11,50,250.05
2026-01-17,P002,Smart Watch X,Electronics,3300.7,13,37,253.9
2026-01-18,P002,Smart Watch X,Electronics,3299.66,13,24,253.82
2026-01-19,P002,Smart Watch X,Electronics,2711.39,11,77,246.49
2026-01-20,P002,Smart Watch X,Electronics,2692.14,11,66,244.74
2026-01-21,P002,Smart Watch X,Electronics,2774.2,11,55,252.2
2026-01-22,P002,Smart Watch X,Electronics,2503.0,10,45,250.3
2026-01-23,P002,Smart Watch X,Electronics,2984.76,12,33,248.73
2026-01-24,P002,Smart Watch X,Electronics,3044.28,12,21,253.69
2026-01-25,P002,Smart Watch X,Electronics,4000.0,16,69,250.0
2026-01-26,P002,Smart Watch X,Electronics,2786.74,11,58,253.34
2026-01-27,P002,Smart Watch X,Electronics,2487.8,10,48,248.78
2026-01-28,P002,Smart Watch X,Electronics,2796.2,11,37,254.2
2026-01-29,P002,Smart Watch X,Electronics,2725.69,11,26,247.79
2026-01-30,P002,Smart Watch X,Electronics,2983.92,12,78,248.66
2026-01-31,P002,Smart Watch X,Electronics,3261.05,13,65,250.85
2026-02-01,P002,Smart Watch X,Electronics,3781.8,15,50,252.12
2026-02-02,P002,Smart Watch X,Electronics,2762.65,11,39,251.15
2026-02-03,P002,Smart Watch X,Electronics,2513.9,10,29,251.39
2026-02-04,P002,Smart Watch X,Electronics,1994.0,8,21,249.25
2026-02-05,P002,Smart Watch X,Electronics,2718.21,11,74,247.11
2026-02-06,P002,Smart Watch X,Electronics,2744.28,11,63,249.48
2026-02-07,P002,Smart Watch X,Electronics,4062.72,16,47,253.92
2026-02-08,P002,Smart Watch X,Electronics,3244.93,13,34,249.61
2026-02-09,P002,Smart Watch X,Electronics,2488.6,10,24,248.86
2026-02-10,P002,Smart Watch X,Electronics,2728.99,11,77,248.09
2026-02-11,P002,Smart Watch X,Electronics,2263.95,9,68,251.55
2026-02-12,P002,Smart Watch X,Electronics,2727.78,11,57,247.98
2026-02-13,P002,Smart Watch X,Electronics,2732.51,11,46,248.41
2026-02-14,P002,Smart Watch X,Electronics,3528.56,14,32,252.04
2026-02-15,P002,Smart Watch X,Electronics,3515.82,14,18,251.13
2026-02-16,P002,Smart Watch X,Electronics,2495.0,10,72,249.5
2026-02-17,P002,Smart Watch X,Electronics,2481.2,10,62,248.12
2026-02-18,P002,Smart Watch X,Electronics,2461.2,10,52,246.12
2026-02-19,P002,Smart Watch X,Electronics,2492.8,10,42,249.28
2026-02-20,P002,Smart Watch X,Electronics,2493.9,10,32,249.39
2026-02-21,P002,Smart Watch X,Electronics,3516.66,14,18,251.19
2026-02-22,P002,Smart Watch X,Electronics,3725.55,15,67,248.37
2026-02-23,P002,Smart Watch X,Electronics,2473.8,10,57,247.38
2026-02-24,P002,Smart Watch X,Electronics,2491.1,10,47,249.11
2026-02-25,P002,Smart Watch X,Electronics,2467.5,10,37,246.75
2026-02-26,P002,Smart Watch X,Electronics,2504.4,10,27,250.44
2026-02-27,P002,Smart Watch X,Electronics,2734.6,11,16,248.6
2026-02-28,P002,Smart Watch X,Electronics,3467.38,14,66,247.67
2026-03-01,P002,Smart Watch X,Electronics,3470.18,14,52,247.87
2026-03-02,P002,Smart Watch X,Electronics,2700.83,11,41,245.53
2026-03-03,P002,Smart Watch X,Electronics,2507.4,10,31,250.74
2026-03-04,P002,Smart Watch X,Electronics,2823.92,11,20,256.72
2026-03-05,P002,Smart Watch X,Electronics,2722.28,11,73,247.48
2026-03-06,P002,Smart Watch X,Electronics,2701.05,11,62,245.55
2026-03-07,P002,Smart Watch X,Electronics,3470.74,14,48,247.91
2026-03-08,P002,Smart Watch X,Electronics,3729.3,15,33,248.62
2026-03-09,P002,Smart Watch X,Electronics,2732.4,11,22,248.4
2026-03-10,P002,Smart Watch X,Electronics,3239.47,13,73,249.19
2026-03-11,P002,Smart Watch X,Electronics,3276.39,13,60,252.03
2026-03-12,P002,Smart Watch X,Electronics,2760.01,11,49,250.91
2026-03-13,P002,Smart Watch X,Electronics,2696.87,11,38,245.17
2026-03-14,P002,Smart Watch X,Electronics,3529.4,14,24,252.1
2026-03-15,P002,Smart Watch X,Electronics,3697.2,15,73,246.48
2026-03-16,P002,Smart Watch X,Electronics,2796.75,11,62,254.25
2026-03-17,P002,Smart Watch X,Electronics,2997.96,12,50,249.83
2026-03-18,P002,Smart Watch X,Electronics,2988.84,12,38,249.07
2026-03-19,P002,Smart Watch X,Electronics,2476.8,10,28,247.68
2026-03-20,P002,Smart Watch X,Electronics,3241.03,13,79,249.31
2026-03-21,P002,Smart Watch X,Electronics,3738.6,15,64,249.24
2026-03-22,P002,Smart Watch X,Electronics,4318.85,17,47,254.05
2026-03-23,P002,Smart Watch X,Electronics,3494.26,14,33,249.59
2026-03-24,P002,Smart Watch X,Electronics,2954.4,12,21,246.2
2026-03-25,P002,Smart Watch X,Electronics,3211.91,13,72,247.07
2026-03-26,P002,Smart Watch X,Electronics,2967.0,12,60,247.25
2026-03-27,P002,Smart Watch X,Electronics,2726.9,11,49,247.9
2026-03-28,P002,Smart Watch X,Electronics,3480.96,14,35,248.64
2026-03-29,P002,Smart Watch X,Electronics,3781.05,15,20,252.07
2026-03-30,P002,Smart Watch X,Electronics,2755.94,11,73,250.54
2026-03-31,P002,Smart Watch X,Electronics,3233.23,13,60,248.71
2026-04-01,P002,Smart Watch X,Electronics,2743.51,11,49,249.41
2026-04-02,P002,Smart Watch X,Electronics,3256.24,13,36,250.48
2026-04-03,P002,Smart Watch X,Electronics,2763.2,11,25,251.2
2026-04-04,P002,Smart Watch X,Electronics,3523.66,14,75,251.69
2026-04-05,P002,Smart Watch X,Electronics,3987.52,16,59,249.22
2026-04-06,P002,Smart Watch X,Electronics,2725.47,11,48,247.77
2026-04-07,P002,Smart Watch X,Electronics,3289.78,13,35,253.06
2026-04-08,P002,Smart Watch X,Electronics,2762.54,11,24,251.14
2026-04-09,P002,Smart Watch X,Electronics,2485.3,10,78,248.53
2026-04-10,P002,Smart Watch X,Electronics,2972.64,12,66,247.72
2026-04-11,P002,Smart Watch X,Electronics,3724.8,15,51,248.32
2026-04-12,P002,Smart Watch X,Electronics,3992.32,16,35,249.52
2026-04-13,P002,Smart Watch X,Electronics,2446.9,10,25,244.69
2026-04-14,P002,Smart Watch X,Electronics,3013.56,12,77,251.13
2026-04-15,P002,Smart Watch X,Electronics,2487.4,10,67,248.74
2026-04-16,P002,Smart Watch X,Electronics,3041.52,12,55,253.46
2026-04-17,P002,Smart Watch X,Electronics,3011.4,12,43,250.95
2026-04-18,P002,Smart Watch X,Electronics,4159.22,17,26,244.66
2026-04-19,P002,Smart Watch X,Electronics,4509.54,18,72,250.53
2026-04-20,P002,Smart Watch X,Electronics,3377.53,13,59,259.81
2026-04-21,P002,Smart Watch X,Electronics,2797.3,11,48,254.3
2026-04-22,P002,Smart Watch X,Electronics,3008.52,12,36,250.71
2026-04-23,P002,Smart Watch X,Electronics,3236.09,13,23,248.93
2026-04-24,P002,Smart Watch X,Electronics,3009.72,12,75,250.81
2026-04-25,P002,Smart Watch X,Electronics,3778.05,15,60,251.87
2026-04-26,P002,Smart Watch X,Electronics,3954.56,16,44,247.16
2026-04-27,P002,Smart Watch X,Electronics,3290.69,13,31,253.13
2026-04-28,P002,Smart Watch X,Electronics,3010.68,12,19,250.89
2026-04-29,P002,Smart Watch X,Electronics,3022.56,12,71,251.88
2026-04-30,P002,Smart Watch X,Electronics,3564.54,14,57,254.61
2026-05-01,P002,Smart Watch X,Electronics,3271.58,13,44,251.66
2026-05-02,P002,Smart Watch X,Electronics,4558.14,18,26,253.23
2024-05-03,P003,Coffee Beans 1kg,Food and Drink,1057.56,42,458,25.18
2024-05-04,P003,Coffee Beans 1kg,Food and Drink,1423.29,57,401,24.97
2024-05-05,P003,Coffee Beans 1kg,Food and Drink,1477.95,59,342,25.05
2024-05-06,P003,Coffee Beans 1kg,Food and Drink,1126.8,45,297,25.04
2024-05-07,P003,Coffee Beans 1kg,Food and Drink,1287.24,51,246,25.24
2024-05-08,P003,Coffee Beans 1kg,Food and Drink,1219.12,49,197,24.88
2024-05-09,P003,Coffee Beans 1kg,Food and Drink,1059.66,42,155,25.23
2024-05-10,P003,Coffee Beans 1kg,Food and Drink,1242.64,49,106,25.36
2024-05-11,P003,Coffee Beans 1kg,Food and Drink,1421.01,57,449,24.93
2024-05-12,P003,Coffee Beans 1kg,Food and Drink,1294.28,52,397,24.89
2024-05-13,P003,Coffee Beans 1kg,Food and Drink,1243.5,50,347,24.87
2024-05-14,P003,Coffee Beans 1kg,Food and Drink,1222.06,49,298,24.94
2024-05-15,P003,Coffee Beans 1kg,Food and Drink,1185.6,48,250,24.7
2024-05-16,P003,Coffee Beans 1kg,Food and Drink,1139.28,47,203,24.24
2024-05-17,P003,Coffee Beans 1kg,Food and Drink,1130.68,46,157,24.58
2024-05-18,P003,Coffee Beans 1kg,Food and Drink,1687.06,67,490,25.18
2024-05-19,P003,Coffee Beans 1kg,Food and Drink,1623.68,64,426,25.37
2024-05-20,P003,Coffee Beans 1kg,Food and Drink,1118.92,44,382,25.43
2024-05-21,P003,Coffee Beans 1kg,Food and Drink,1271.43,51,331,24.93
2024-05-22,P003,Coffee Beans 1kg,Food and Drink,1284.92,52,279,24.71
2024-05-23,P003,Coffee Beans 1kg,Food and Drink,1117.8,45,234,24.84
2024-05-24,P003,Coffee Beans 1kg,Food and Drink,1137.58,46,188,24.73
2024-05-25,P003,Coffee Beans 1kg,Food and Drink,1720.17,69,119,24.93
2024-05-26,P003,Coffee Beans 1kg,Food and Drink,1615.25,65,454,24.85
2024-05-27,P003,Coffee Beans 1kg,Food and Drink,1027.46,41,413,25.06
2024-05-28,P003,Coffee Beans 1kg,Food and Drink,1023.77,41,372,24.97
2024-05-29,P003,Coffee Beans 1kg,Food and Drink,1096.07,43,329,25.49
2024-05-30,P003,Coffee Beans 1kg,Food and Drink,1301.04,52,277,25.02
2024-05-31,P003,Coffee Beans 1kg,Food and Drink,1338.12,54,223,24.78
2024-06-01,P003,Coffee Beans 1kg,Food and Drink,1677.68,67,156,25.04
2024-06-02,P003,Coffee Beans 1kg,Food and Drink,1670.46,66,490,25.31
2024-06-03,P003,Coffee Beans 1kg,Food and Drink,1303.12,52,438,25.06
2024-06-04,P003,Coffee Beans 1kg,Food and Drink,1064.25,43,395,24.75
2024-06-05,P003,Coffee Beans 1kg,Food and Drink,1225.49,49,346,25.01
2024-06-06,P003,Coffee Beans 1kg,Food and Drink,1151.55,45,301,25.59
2024-06-07,P003,Coffee Beans 1kg,Food and Drink,1407.84,56,245,25.14
2024-06-08,P003,Coffee Beans 1kg,Food and Drink,1646.04,66,179,24.94
2024-06-09,P003,Coffee Beans 1kg,Food and Drink,1500.6,60,119,25.01
2024-06-10,P003,Coffee Beans 1kg,Food and Drink,1258.68,51,468,24.68
2024-06-11,P003,Coffee Beans 1kg,Food and Drink,1297.4,52,416,24.95
2024-06-12,P003,Coffee Beans 1kg,Food and Drink,1065.11,43,373,24.77
2024-06-13,P003,Coffee Beans 1kg,Food and Drink,1247.54,49,324,25.46
2024-06-14,P003,Coffee Beans 1kg,Food and Drink,1306.98,53,271,24.66
2024-06-15,P003,Coffee Beans 1kg,Food and Drink,1697.4,69,202,24.6
2024-06-16,P003,Coffee Beans 1kg,Food and Drink,1790.64,72,130,24.87
2024-06-17,P003,Coffee Beans 1kg,Food and Drink,1291.32,51,479,25.32
2024-06-18,P003,Coffee Beans 1kg,Food and Drink,1133.44,46,433,24.64
2024-06-19,P003,Coffee Beans 1kg,Food and Drink,1237.25,49,384,25.25
2024-06-20,P003,Coffee Beans 1kg,Food and Drink,1092.6,45,339,24.28
2024-06-21,P003,Coffee Beans 1kg,Food and Drink,1256.5,50,289,25.13
2024-06-22,P003,Coffee Beans 1kg,Food and Drink,1840.38,74,215,24.87
2024-06-23,P003,Coffee Beans 1kg,Food and Drink,1643.2,65,150,25.28
2024-06-24,P003,Coffee Beans 1kg,Food and Drink,1095.16,44,106,24.89
2024-06-25,P003,Coffee Beans 1kg,Food and Drink,1330.3,53,453,25.1
2024-06-26,P003,Coffee Beans 1kg,Food and Drink,1250.0,50,403,25.0
2024-06-27,P003,Coffee Beans 1kg,Food and Drink,1042.86,42,361,24.83
2024-06-28,P003,Coffee Beans 1kg,Food and Drink,1335.96,54,307,24.74
2024-06-29,P003,Coffee Beans 1kg,Food and Drink,1731.9,69,238,25.1
2024-06-30,P003,Coffee Beans 1kg,Food and Drink,1677.01,67,171,25.03
2024-07-01,P003,Coffee Beans 1kg,Food and Drink,1222.06,49,122,24.94
2024-07-02,P003,Coffee Beans 1kg,Food and Drink,1376.65,55,467,25.03
2024-07-03,P003,Coffee Beans 1kg,Food and Drink,1252.5,50,417,25.05
2024-07-04,P003,Coffee Beans 1kg,Food and Drink,1370.88,56,361,24.48
2024-07-05,P003,Coffee Beans 1kg,Food and Drink,1444.78,58,303,24.91
2024-07-06,P003,Coffee Beans 1kg,Food and Drink,1820.88,72,231,25.29
2024-07-07,P003,Coffee Beans 1kg,Food and Drink,1538.22,62,169,24.81
2024-07-08,P003,Coffee Beans 1kg,Food and Drink,1289.08,52,117,24.79
2024-07-09,P003,Coffee Beans 1kg,Food and Drink,1511.58,61,456,24.78
2024-07-10,P003,Coffee Beans 1kg,Food and Drink,1277.04,51,405,25.04
2024-07-11,P003,Coffee Beans 1kg,Food and Drink,1194.72,48,357,24.89
2024-07-12,P003,Coffee Beans 1kg,Food and Drink,1370.05,55,302,24.91
2024-07-13,P003,Coffee Beans 1kg,Food and Drink,1715.34,69,233,24.86
2024-07-14,P003,Coffee Beans 1kg,Food and Drink,1554.34,62,171,25.07
2024-07-15,P003,Coffee Beans 1kg,Food and Drink,1524.39,61,110,24.99
2024-07-16,P003,Coffee Beans 1kg,Food and Drink,1383.8,55,455,25.16
2024-07-17,P003,Coffee Beans 1kg,Food and Drink,1220.16,48,407,25.42
2024-07-18,P003,Coffee Beans 1kg,Food and Drink,1397.0,55,352,25.4
2024-07-19,P003,Coffee Beans 1kg,Food and Drink,1297.44,51,301,25.44
2024-07-20,P003,Coffee Beans 1kg,Food and Drink,1884.75,75,226,25.13
2024-07-21,P003,Coffee Beans 1kg,Food and Drink,1794.96,72,154,24.93
2024-07-22,P003,Coffee Beans 1kg,Food and Drink,1476.77,59,495,25.03
2024-07-23,P003,Coffee Beans 1kg,Food and Drink,1136.66,46,449,24.71
2024-07-24,P003,Coffee Beans 1kg,Food and Drink,1328.71,53,396,25.07
2024-07-25,P003,Coffee Beans 1kg,Food and Drink,1365.66,54,342,25.29
2024-07-26,P003,Coffee Beans 1kg,Food and Drink,1151.38,46,296,25.03
2024-07-27,P003,Coffee Beans 1kg,Food and Drink,1510.8,60,236,25.18
2024-07-28,P003,Coffee Beans 1kg,Food and Drink,1756.3,70,166,25.09
2024-07-29,P003,Coffee Beans 1kg,Food and Drink,1290.81,51,115,25.31
2024-07-30,P003,Coffee Beans 1kg,Food and Drink,1483.26,59,456,25.14
2024-07-31,P003,Coffee Beans 1kg,Food and Drink,1357.02,54,402,25.13
2024-08-01,P003,Coffee Beans 1kg,Food and Drink,1285.2,51,351,25.2
2024-08-02,P003,Coffee Beans 1kg,Food and Drink,1566.12,62,289,25.26
2024-08-03,P003,Coffee Beans 1kg,Food and Drink,1680.36,67,222,25.08
2024-08-04,P003,Coffee Beans 1kg,Food and Drink,1608.32,64,158,25.13
2024-08-05,P003,Coffee Beans 1kg,Food and Drink,1397.64,57,101,24.52
2024-08-06,P003,Coffee Beans 1kg,Food and Drink,1221.08,49,452,24.92
2024-08-07,P003,Coffee Beans 1kg,Food and Drink,1308.57,53,399,24.69
2024-08-08,P003,Coffee Beans 1kg,Food and Drink,1402.8,56,343,25.05
2024-08-09,P003,Coffee Beans 1kg,Food and Drink,1339.2,54,289,24.8
2024-08-10,P003,Coffee Beans 1kg,Food and Drink,1955.8,77,212,25.4
2024-08-11,P003,Coffee Beans 1kg,Food and Drink,1689.12,68,144,24.84
2024-08-12,P003,Coffee Beans 1kg,Food and Drink,1419.3,57,487,24.9
2024-08-13,P003,Coffee Beans 1kg,Food and Drink,1359.18,54,433,25.17
2024-08-14,P003,Coffee Beans 1kg,Food and Drink,1164.72,46,387,25.32
2024-08-15,P003,Coffee Beans 1kg,Food and Drink,1368.95,55,332,24.89
2024-08-16,P003,Coffee Beans 1kg,Food and Drink,1348.92,54,278,24.98
2024-08-17,P003,Coffee Beans 1kg,Food and Drink,1546.96,61,217,25.36
